236,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel']"
237,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
238,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
239,"['Child/adult care travel', 'Child/adult care travel', 'Child/adult care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel']"
240,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
241,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
242,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
243,"['Child/adult care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel']"
244,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
245,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
246,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
247,"['Child/adult care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel']"
248,"['Child/adult care travel', 'Other Travel/ No recorded activity', 'Child/adult care travel', 'Child/adult care travel', 'Child/adult care travel']"
251,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
252,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
253,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
256,"['Child/adult care travel', 'Child/adult care travel']"
258,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
259,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
261,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
263,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
264,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
265,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
266,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
267,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
268,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
269,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
270,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
271,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
272,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
274,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
275,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Child/adult care travel', 'Child/adult care travel']"
277,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
278,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
279,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
280,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
281,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
282,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
284,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
285,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
286,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
287,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
288,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
289,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
290,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
291,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
292,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
293,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
295,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
299,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
300,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
301,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
305,"['Child/adult care travel', 'Child/adult care travel']"
307,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
308,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
309,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
311,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
312,"['Child/adult care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
316,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
317,"['Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
318,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
320,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
322,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel']"
323,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
324,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
326,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
327,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
330,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
331,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
334,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
335,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
336,"['Child/adult care travel', 'Child/adult care travel']"
340,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
341,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
